nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;valor
N6;Município;2313906;Uruoca - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;143267
N6;Município;2313906;Uruoca - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;165213
N6;Município;2313906;Uruoca - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;169202
N6;Município;2313906;Uruoca - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;186466
N6;Município;2313906;Uruoca - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;284711
N6;Município;2313906;Uruoca - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313906;Uruoca - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313955;Varjota - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;43055
N6;Município;2313955;Varjota - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;44436
N6;Município;2313955;Varjota - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;45297
N6;Município;2313955;Varjota - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;57124
N6;Município;2313955;Varjota - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;58137
N6;Município;2313955;Varjota - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;70818
N6;Município;2313955;Varjota - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;75525
N6;Município;2313955;Varjota - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;93381
N6;Município;2313955;Varjota - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;109013
N6;Município;2313955;Varjota - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;118652
N6;Município;2313955;Varjota - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;126193
N6;Município;2313955;Varjota - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;191304
N6;Município;2313955;Varjota - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;143247
N6;Município;2313955;Varjota - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;218618
N6;Município;2313955;Varjota - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;243912
N6;Município;2313955;Varjota - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;258727
N6;Município;2313955;Varjota - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;322396
N6;Município;2313955;Varjota - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;344079
N6;Município;2313955;Varjota - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;357890
N6;Município;2313955;Varjota - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313955;Varjota - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2314003;Várzea Alegre - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;70074
N6;Município;2314003;Várzea Alegre - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;64269
N6;Município;2314003;Várzea Alegre - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;72149
N6;Município;2314003;Várzea Alegre - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;90127
N6;Município;2314003;Várzea Alegre - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;93744
N6;Município;2314003;Várzea Alegre - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;123134
N6;Município;2314003;Várzea Alegre - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;128171
N6;Município;2314003;Várzea Alegre - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;157167
N6;Município;2314003;Várzea Alegre - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;177419
N6;Município;2314003;Várzea Alegre - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;181697
N6;Município;2314003;Várzea Alegre - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;207307
N6;Município;2314003;Várzea Alegre - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;260266
N6;Município;2314003;Várzea Alegre - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;262215
N6;Município;2314003;Várzea Alegre - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;309319
N6;Município;2314003;Várzea Alegre - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;324482
N6;Município;2314003;Várzea Alegre - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;352589
N6;Município;2314003;Várzea Alegre - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;370146
N6;Município;2314003;Várzea Alegre - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;408026
N6;Município;2314003;Várzea Alegre - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;433583
N6;Município;2314003;Várzea Alegre - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2314003;Várzea Alegre - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2314102;Viçosa do Ceará - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;83864
N6;Município;2314102;Viçosa do Ceará - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;95826
N6;Município;2314102;Viçosa do Ceará - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;101953
N6;Município;2314102;Viçosa do Ceará - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;131369
N6;Município;2314102;Viçosa do Ceará - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;148201
N6;Município;2314102;Viçosa do Ceará - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;176846
N6;Município;2314102;Viçosa do Ceará - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;185710
N6;Município;2314102;Viçosa do Ceará - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;212312
N6;Município;2314102;Viçosa do Ceará - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;237147
N6;Município;2314102;Viçosa do Ceará - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;235414
N6;Município;2314102;Viçosa do Ceará - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;279683
N6;Município;2314102;Viçosa do Ceará - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;325584
N6;Município;2314102;Viçosa do Ceará - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;315881
N6;Município;2314102;Viçosa do Ceará - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;360502
N6;Município;2314102;Viçosa do Ceará - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;396409
N6;Município;2314102;Viçosa do Ceará - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;420684
N6;Município;2314102;Viçosa do Ceará - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;461945
N6;Município;2314102;Viçosa do Ceará - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;507216
N6;Município;2314102;Viçosa do Ceará - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;553430
N6;Município;2314102;Viçosa do Ceará - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2314102;Viçosa do Ceará - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N1;Brasil;1;Brasil;2003;2003;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;105949165
N1;Brasil;1;Brasil;2004;2004;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;110912703
N1;Brasil;1;Brasil;2005;2005;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;100957547
N1;Brasil;1;Brasil;2006;2006;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;105294011
N1;Brasil;1;Brasil;2007;2007;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;120151715
N1;Brasil;1;Brasil;2008;2008;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;142051182
N1;Brasil;1;Brasil;2009;2009;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;149212635
N1;Brasil;1;Brasil;2010;2010;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;159932000
N1;Brasil;1;Brasil;2011;2011;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;190024000
N1;Brasil;1;Brasil;2012;2012;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;200695000
N1;Brasil;1;Brasil;2013;2013;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;240290000
N1;Brasil;1;Brasil;2014;2014;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;249975000
N1;Brasil;1;Brasil;2015;2015;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;258967000
N1;Brasil;1;Brasil;2016;2016;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;306655000
N1;Brasil;1;Brasil;2017;2017;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;302971000
N1;Brasil;1;Brasil;2018;2018;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;309611000
N1;Brasil;1;Brasil;2019;2019;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;310714000
N1;Brasil;1;Brasil;2020;2020;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;434621000
N1;Brasil;1;Brasil;2021;2021;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;591085000
N1;Brasil;1;Brasil;2022;2022;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;...
N1;Brasil;1;Brasil;2023;2023;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;...
N3;Unidade da Federação;23;Ceará;2003;2003;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;2547351
N3;Unidade da Federação;23;Ceará;2004;2004;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;2481449
N3;Unidade da Federação;23;Ceará;2005;2005;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;2480487
N3;Unidade da Federação;23;Ceará;2006;2006;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;3204301
N3;Unidade da Federação;23;Ceará;2007;2007;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;2929836
N3;Unidade da Federação;23;Ceará;2008;2008;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;4027756
N3;Unidade da Federação;23;Ceará;2009;2009;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;3529844
N3;Unidade da Federação;23;Ceará;2010;2010;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;3495911
N3;Unidade da Federação;23;Ceará;2011;2011;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5097213
N3;Unidade da Federação;23;Ceará;2012;2012;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;3940265
N3;Unidade da Federação;23;Ceará;2013;2013;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;4879645
N3;Unidade da Federação;23;Ceará;2014;2014;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5763512
N3;Unidade da Federação;23;Ceará;2015;2015;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5158506
N3;Unidade da Federação;23;Ceará;2016;2016;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5720372
N3;Unidade da Federação;23;Ceará;2017;2017;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;7487618
N3;Unidade da Federação;23;Ceará;2018;2018;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;7092296
N3;Unidade da Federação;23;Ceará;2019;2019;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;7360088
N3;Unidade da Federação;23;Ceará;2020;2020;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;9508982
N3;Unidade da Federação;23;Ceará;2021;2021;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;10410352
N3;Unidade da Federação;23;Ceará;2022;2022;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;...
N3;Unidade da Federação;23;Ceará;2023;2023;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;...
N6;Município;2300101;Abaiara - CE;2003;2003;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5897
N6;Município;2300101;Abaiara - CE;2004;2004;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;4235
N6;Município;2300101;Abaiara - CE;2005;2005;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;3059
N6;Município;2300101;Abaiara - CE;2006;2006;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5060
N6;Município;2300101;Abaiara - CE;2007;2007;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;4831
N6;Município;2300101;Abaiara - CE;2008;2008;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;6374
N6;Município;2300101;Abaiara - CE;2009;2009;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;6786
N6;Município;2300101;Abaiara - CE;2010;2010;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;4573
N6;Município;2300101;Abaiara - CE;2011;2011;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;9219
N6;Município;2300101;Abaiara - CE;2012;2012;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5913
N6;Município;2300101;Abaiara - CE;2013;2013;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;6353
N6;Município;2300101;Abaiara - CE;2014;2014;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;9785
N6;Município;2300101;Abaiara - CE;2015;2015;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;5100
N6;Município;2300101;Abaiara - CE;2016;2016;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;4435
N6;Município;2300101;Abaiara - CE;2017;2017;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;14479
N6;Município;2300101;Abaiara - CE;2018;2018;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;14946
N6;Município;2300101;Abaiara - CE;2019;2019;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;11290
N6;Município;2300101;Abaiara - CE;2020;2020;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;19996
N6;Município;2300101;Abaiara - CE;2021;2021;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;23663
N6;Município;2300101;Abaiara - CE;2022;2022;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;...
N6;Município;2300101;Abaiara - CE;2023;2023;513;Valor adicionado bruto a preços correntes da agropecuária;Mil Reais;...
