territorio_codigo;territorio_nome_x;ano_codigo;qtd_produzida_total_t;area_plantada_total_ha;area_colhida_total_ha;taxa_frustracao_safra;efetivo_bovino_cab;efetivo_caprino_cab;efetivo_ovino_cab;efetivo_suino_cab;efetivo_galinaceo_cab;_m_pam_ppm;territorio_nome_y;pib_correntes_mil_r;vab_total_mil_r;vab_agro_mil_r;participacao_vab_agro_pct;_m_com_pib
2308302;Milagres - CE;2004;10845.0;8365.0;8235.0;0.015540944411237323;13967.0;859.0;1886.0;3800.0;188049.0;both;Milagres - CE;55186.0;52538.0;9563.0;18.2;both
2308302;Milagres - CE;2005;7190.0;5850.0;5850.0;0.0;14393.0;889.0;1973.0;3950.0;195267.0;both;Milagres - CE;61899.0;58913.0;8016.0;13.61;both
2308302;Milagres - CE;2006;30675.0;15035.0;15035.0;0.0;14814.0;916.0;2023.0;4023.0;204787.0;both;Milagres - CE;81820.0;78564.0;20248.0;25.77;both
2308302;Milagres - CE;2007;9979.0;9380.0;9380.0;0.0;15141.0;937.0;2070.0;4071.0;213408.0;both;Milagres - CE;80504.0;77293.0;11930.0;15.43;both
2308302;Milagres - CE;2008;12623.0;9695.0;8070.0;0.16761217122227956;15459.0;956.0;2111.0;4116.0;222158.0;both;Milagres - CE;94739.0;90848.0;17648.0;19.43;both
2308302;Milagres - CE;2009;17204.0;10061.0;10061.0;0.0;15629.0;966.0;2132.0;4157.0;226824.0;both;Milagres - CE;109879.0;105842.0;20261.0;19.14;both
2308302;Milagres - CE;2010;6479.0;8080.0;8080.0;0.0;16113.0;1000.0;2174.0;4275.0;235598.0;both;Milagres - CE;121563.0;114623.0;14330.0;12.5;both
2308302;Milagres - CE;2011;17853.0;9336.0;9336.0;0.0;16613.0;1035.0;2216.0;4396.0;244711.0;both;Milagres - CE;142915.0;135595.0;24697.0;18.21;both
2308302;Milagres - CE;2012;3762.0;6586.0;6586.0;0.0;21644.0;1071.0;2326.0;4521.0;254176.0;both;Milagres - CE;139412.0;131714.0;13834.0;10.5;both
2308302;Milagres - CE;2013;5147.0;4083.0;4083.0;0.0;19098.0;1168.0;2397.0;4080.0;258803.0;both;Milagres - CE;160552.0;151467.0;16364.0;10.8;both
2308302;Milagres - CE;2014;7978.0;3842.0;3842.0;0.0;18566.0;1132.0;2301.0;3957.0;248450.0;both;Milagres - CE;196253.0;186143.0;23517.0;12.63;both
2308302;Milagres - CE;2015;2462.0;3351.0;3351.0;0.0;18912.0;1422.0;2714.0;4230.0;250332.0;both;Milagres - CE;192052.0;180163.0;16041.0;8.9;both
2308302;Milagres - CE;2016;2628.0;3049.0;3049.0;0.0;18320.0;1400.0;2400.0;4120.0;202035.0;both;Milagres - CE;199219.0;187906.0;18074.0;9.62;both
2308302;Milagres - CE;2017;8555.0;4296.0;4296.0;0.0;18170.0;700.0;1500.0;1200.0;65000.0;both;Milagres - CE;222861.0;211112.0;26464.0;12.54;both
2308302;Milagres - CE;2018;11232.0;4596.0;4596.0;0.0;18000.0;753.0;1800.0;1500.0;80000.0;both;Milagres - CE;231515.0;219190.0;28364.0;12.94;both
2308302;Milagres - CE;2019;3744.0;3047.0;3047.0;0.0;19000.0;800.0;1854.0;3000.0;81000.0;both;Milagres - CE;240821.0;226594.0;23031.0;10.16;both
2308302;Milagres - CE;2020;8039.0;2938.0;2938.0;0.0;19200.0;824.0;1900.0;3100.0;114100.0;both;Milagres - CE;276828.0;262842.0;33546.0;12.76;both
2308302;Milagres - CE;2021;5070.0;3094.0;3094.0;0.0;20700.0;849.0;1958.0;3200.0;121510.0;both;Milagres - CE;287223.0;268776.0;34876.0;12.98;both
2308302;Milagres - CE;2022;6807.0;3344.0;3344.0;0.0;20750.0;866.0;1998.0;4500.0;126370.0;both;Milagres - CE;317938.0;;;;both
2308302;Milagres - CE;2023;4985.0;3854.0;3854.0;0.0;20900.0;875.0;2040.0;4940.0;129297.0;both;Milagres - CE;335239.0;;;;both
2308302;Milagres - CE;2024;4411.0;3362.0;3362.0;0.0;21527.0;901.0;2101.0;5236.0;198006.0;both;;;;;;left_only
2308351;Milhã - CE;2003;5795.0;9575.0;9575.0;0.0;15400.0;2700.0;13630.0;3130.0;44670.0;both;Milhã - CE;27717.0;26912.0;10193.0;37.87;both
2308351;Milhã - CE;2004;2627.0;8171.0;8051.0;0.014686084934524501;16600.0;2930.0;14780.0;3220.0;46000.0;both;Milhã - CE;29276.0;28254.0;9830.0;34.79;both
2308351;Milhã - CE;2005;4734.0;6771.0;6771.0;0.0;17300.0;3070.0;15450.0;3260.0;46500.0;both;Milhã - CE;38797.0;37480.0;13592.0;36.26;both
2308351;Milhã - CE;2006;4957.0;7318.0;7318.0;0.0;17500.0;3130.0;15600.0;3190.0;46950.0;both;Milhã - CE;43363.0;41950.0;15185.0;36.2;both
2308351;Milhã - CE;2007;5174.0;11130.0;11127.0;0.00026954177897575704;18000.0;3220.0;16060.0;3260.0;47800.0;both;Milhã - CE;47179.0;45752.0;16492.0;36.05;both
2308351;Milhã - CE;2008;15242.0;11605.0;11605.0;0.0;18540.0;3350.0;16620.0;3000.0;46350.0;both;Milhã - CE;66263.0;64570.0;27660.0;42.84;both
2308351;Milhã - CE;2009;3263.0;10839.0;7864.0;0.2744718147430575;18750.0;3450.0;16980.0;2770.0;46000.0;both;Milhã - CE;55025.0;53445.0;14317.0;26.79;both
2308351;Milhã - CE;2010;2729.0;7655.0;7655.0;0.0;19400.0;3570.0;17560.0;2690.0;46750.0;both;Milhã - CE;61613.0;59155.0;14176.0;23.96;both
2308351;Milhã - CE;2011;8965.0;9297.0;9297.0;0.0;20020.0;3680.0;18170.0;2615.0;46250.0;both;Milhã - CE;81242.0;78776.0;28343.0;35.98;both
2308351;Milhã - CE;2012;505.0;2736.0;2719.0;0.006213450292397615;27800.0;3400.0;16900.0;2410.0;42700.0;both;Milhã - CE;70552.0;66972.0;12779.0;19.08;both
2308351;Milhã - CE;2013;1147.0;4876.0;4876.0;0.0;28150.0;3290.0;16393.0;2260.0;39284.0;both;Milhã - CE;75322.0;71600.0;14700.0;20.53;both
2308351;Milhã - CE;2014;1538.0;5013.0;5013.0;0.0;29260.0;3350.0;16500.0;2290.0;39300.0;both;Milhã - CE;90979.0;86398.0;16694.0;19.32;both
2308351;Milhã - CE;2015;714.0;6425.0;6422.0;0.00046692607003895326;26800.0;3100.0;15510.0;2105.0;36500.0;both;Milhã - CE;90187.0;85956.0;15819.0;18.4;both
2308351;Milhã - CE;2016;2015.0;6362.0;6360.0;0.0003143665513989369;26818.0;1430.0;14995.0;3938.0;39420.0;both;Milhã - CE;111637.0;106689.0;28894.0;27.08;both
2308351;Milhã - CE;2017;1943.0;6469.0;6469.0;0.0;25445.0;1599.0;13841.0;5431.0;43024.0;both;Milhã - CE;126516.0;120948.0;35907.0;29.69;both
2308351;Milhã - CE;2018;2396.0;9021.0;9021.0;0.0;28540.0;1852.0;15985.0;6258.0;48502.0;both;Milhã - CE;131295.0;125297.0;36785.0;29.36;both
2308351;Milhã - CE;2019;4999.0;8445.0;8445.0;0.0;29520.0;1956.0;16850.0;6750.0;50650.0;both;Milhã - CE;140528.0;133930.0;39662.0;29.61;both
2308351;Milhã - CE;2020;5785.0;6388.0;6388.0;0.0;30668.0;2005.0;17850.0;6845.0;52650.0;both;Milhã - CE;168456.0;162009.0;58801.0;36.3;both
2308351;Milhã - CE;2021;5358.0;6599.0;6599.0;0.0;32542.0;1998.0;18452.0;6952.0;53652.0;both;Milhã - CE;195290.0;187861.0;80564.0;42.88;both
2308351;Milhã - CE;2022;8485.0;6385.0;6385.0;0.0;35648.0;2210.0;19540.0;6850.0;54810.0;both;Milhã - CE;226109.0;;;;both
2308351;Milhã - CE;2023;4128.0;6021.0;5245.0;0.1288822454741737;34465.0;2399.0;20925.0;7323.0;55320.0;both;Milhã - CE;250241.0;;;;both
2308351;Milhã - CE;2024;3649.0;7861.0;7861.0;0.0;36323.0;2451.0;21548.0;7541.0;57412.0;both;;;;;;left_only
2308377;Miraíma - CE;2003;1631.0;3673.0;3673.0;0.0;13406.0;4516.0;10957.0;10841.0;30123.0;both;Miraíma - CE;17321.0;16979.0;4747.0;27.96;both
2308377;Miraíma - CE;2004;1088.0;3748.0;3748.0;0.0;9920.0;4630.0;11122.0;11954.0;30362.0;both;Miraíma - CE;19305.0;18844.0;4868.0;25.83;both
2308377;Miraíma - CE;2005;1312.0;3697.0;3697.0;0.0;10020.0;4820.0;11566.0;12018.0;30605.0;both;Miraíma - CE;21722.0;21166.0;5561.0;26.27;both
2308377;Miraíma - CE;2006;3298.0;3809.0;3809.0;0.0;10075.0;4945.0;11798.0;12052.0;30720.0;both;Miraíma - CE;24996.0;24376.0;6711.0;27.53;both
2308377;Miraíma - CE;2007;1049.0;3891.0;3891.0;0.0;9590.0;4953.0;11812.0;11616.0;31057.0;both;Miraíma - CE;27206.0;26509.0;7071.0;26.68;both
2308377;Miraíma - CE;2008;3084.0;3845.0;3845.0;0.0;9495.0;5181.0;12285.0;11465.0;31389.0;both;Miraíma - CE;36038.0;35231.0;10543.0;29.93;both
2308377;Miraíma - CE;2009;614.0;3847.0;3010.0;0.21757213413049126;9420.0;5362.0;12775.0;11558.0;32106.0;both;Miraíma - CE;39668.0;38851.0;8128.0;20.92;both
2308377;Miraíma - CE;2010;303.0;2510.0;2510.0;0.0;9468.0;5552.0;13340.0;7308.0;32462.0;both;Miraíma - CE;46417.0;44743.0;9195.0;20.55;both
2308377;Miraíma - CE;2011;1980.0;2828.0;2828.0;0.0;9515.0;5774.0;13874.0;7419.0;33436.0;both;Miraíma - CE;53170.0;51475.0;11609.0;22.55;both
2308377;Miraíma - CE;2012;332.0;2917.0;2916.0;0.0003428179636613127;8456.0;5485.0;12780.0;6562.0;30788.0;both;Miraíma - CE;58245.0;56502.0;10781.0;19.08;both
2308377;Miraíma - CE;2013;603.0;1933.0;1933.0;0.0;7695.0;5565.0;11502.0;6235.0;30720.0;both;Miraíma - CE;58155.0;56547.0;7454.0;13.18;both
2308377;Miraíma - CE;2014;67.0;1400.0;700.0;0.5;7081.0;5259.0;10927.0;3582.0;29184.0;both;Miraíma - CE;67366.0;65827.0;7344.0;11.16;both
2308377;Miraíma - CE;2015;509.0;1343.0;1342.0;0.0007446016381236209;6726.0;4996.0;10381.0;3045.0;28308.0;both;Miraíma - CE;73043.0;70988.0;9048.0;12.75;both
2308377;Miraíma - CE;2016;317.0;1511.0;1505.0;0.00397088021178027;7286.0;5120.0;10568.0;2995.0;25310.0;both;Miraíma - CE;77371.0;74745.0;8741.0;11.69;both
2308377;Miraíma - CE;2017;674.0;1622.0;1622.0;0.0;7298.0;5126.0;10560.0;2983.0;25280.0;both;Miraíma - CE;86790.0;83972.0;9379.0;11.17;both
2308377;Miraíma - CE;2018;863.0;1728.0;1728.0;0.0;7350.0;5520.0;8850.0;2460.0;18450.0;both;Miraíma - CE;86346.0;83481.0;9415.0;11.28;both
2308377;Miraíma - CE;2019;612.0;1710.0;1710.0;0.0;7500.0;5410.0;8762.0;2436.0;18357.0;both;Miraíma - CE;91734.0;89008.0;8633.0;9.7;both
2308377;Miraíma - CE;2020;516.0;1541.0;1541.0;0.0;7475.0;5383.0;8718.0;2429.0;18541.0;both;Miraíma - CE;100754.0;98089.0;10506.0;10.71;both
2308377;Miraíma - CE;2021;689.0;2008.0;2008.0;0.0;7849.0;5114.0;8282.0;2308.0;17614.0;both;Miraíma - CE;112599.0;108812.0;14084.0;12.94;both
2308377;Miraíma - CE;2022;873.0;2108.0;2106.0;0.000948766603415585;8005.0;5011.0;8116.0;2273.0;17261.0;both;Miraíma - CE;127318.0;;;;both
2308377;Miraíma - CE;2023;407.0;2414.0;1928.0;0.20132560066280036;8045.0;4911.0;7954.0;2227.0;17088.0;both;Miraíma - CE;141462.0;;;;both
2308377;Miraíma - CE;2024;620.0;2533.0;2533.0;0.0;8021.0;4818.0;7795.0;2182.0;16917.0;both;;;;;;left_only
2308401;Missão Velha - CE;2003;88307.0;10725.0;10725.0;0.0;15404.0;1590.0;1534.0;5467.0;78353.0;both;Missão Velha - CE;62613.0;59602.0;17133.0;28.75;both
2308401;Missão Velha - CE;2004;79109.0;10639.0;10283.0;0.03346179152175954;15620.0;1636.0;1563.0;5615.0;79315.0;both;Missão Velha - CE;62932.0;59269.0;13664.0;23.05;both
2308401;Missão Velha - CE;2005;60431.0;5066.0;5066.0;0.0;16018.0;1701.0;1602.0;5794.0;81759.0;both;Missão Velha - CE;72439.0;68361.0;14601.0;21.36;both
2308401;Missão Velha - CE;2006;74598.0;10740.0;10740.0;0.0;16873.0;1786.0;1675.0;6002.0;85701.0;both;Missão Velha - CE;118603.0;113819.0;37586.0;33.02;both
2308401;Missão Velha - CE;2007;49545.0;10608.0;10608.0;0.0;17210.0;1822.0;1709.0;6123.0;87415.0;both;Missão Velha - CE;125491.0;120601.0;32843.0;27.23;both
2308401;Missão Velha - CE;2008;49348.0;10981.0;8556.0;0.220835989436299;17382.0;1858.0;1743.0;6186.0;88897.0;both;Missão Velha - CE;152723.0;147143.0;42524.0;28.9;both
2308401;Missão Velha - CE;2009;59380.0;11160.0;11160.0;0.0;17556.0;1877.0;1760.0;6248.0;89728.0;both;Missão Velha - CE;185975.0;180595.0;51585.0;28.56;both
2308401;Missão Velha - CE;2010;50282.0;9076.0;9076.0;0.0;18141.0;1949.0;1797.0;6425.0;93252.0;both;Missão Velha - CE;165701.0;158023.0;35590.0;22.52;both
2308401;Missão Velha - CE;2011;55106.0;10669.0;10669.0;0.0;18745.0;2024.0;1835.0;6607.0;96914.0;both;Missão Velha - CE;211897.0;201475.0;43541.0;21.61;both
2308401;Missão Velha - CE;2012;30208.0;8328.0;8328.0;0.0;16292.0;2162.0;1947.0;6794.0;100721.0;both;Missão Velha - CE;197752.0;187060.0;35723.0;19.1;both
2308401;Missão Velha - CE;2013;30847.0;6454.0;6454.0;0.0;15296.0;2234.0;1986.0;6125.0;101763.0;both;Missão Velha - CE;204972.0;194178.0;40868.0;21.05;both
2308401;Missão Velha - CE;2014;41888.0;7689.0;7689.0;0.0;14969.0;1982.0;2220.0;5825.0;105763.0;both;Missão Velha - CE;297139.0;283624.0;62731.0;22.12;both
2308401;Missão Velha - CE;2015;101821.0;9938.0;9938.0;0.0;14831.0;2154.0;2689.0;5257.0;106224.0;both;Missão Velha - CE;502539.0;486575.0;264472.0;54.35;both
2308401;Missão Velha - CE;2016;31207.0;8490.0;8490.0;0.0;14375.0;2374.0;4066.0;5594.0;97726.0;both;Missão Velha - CE;330808.0;315866.0;106337.0;33.67;both
2308401;Missão Velha - CE;2017;52423.0;8609.0;8609.0;0.0;13000.0;1500.0;3500.0;4700.0;117000.0;both;Missão Velha - CE;616402.0;594571.0;315134.0;53.0;both
2308401;Missão Velha - CE;2018;38680.0;6632.0;6632.0;0.0;14000.0;1780.0;4025.0;4000.0;118000.0;both;Missão Velha - CE;490944.0;469550.0;213714.0;45.51;both
2308401;Missão Velha - CE;2019;55268.0;5764.0;5764.0;0.0;14500.0;1810.0;4050.0;3950.0;120000.0;both;Missão Velha - CE;471495.0;449421.0;181482.0;40.38;both
2308401;Missão Velha - CE;2020;62520.0;6774.0;6774.0;0.0;14800.0;1822.0;4078.0;3981.0;60000.0;both;Missão Velha - CE;458148.0;440072.0;170668.0;38.78;both
2308401;Missão Velha - CE;2021;57216.0;6696.0;6696.0;0.0;15900.0;1858.0;4159.0;4060.0;61200.0;both;Missão Velha - CE;515937.0;495645.0;198476.0;40.04;both
2308401;Missão Velha - CE;2022;54288.0;6830.0;6830.0;0.0;16000.0;1876.0;4200.0;4100.0;69000.0;both;Missão Velha - CE;586551.0;;;;both
2308401;Missão Velha - CE;2023;40707.0;7725.0;7725.0;0.0;16269.0;1804.0;4130.0;4182.0;70200.0;both;Missão Velha - CE;598261.0;;;;both
2308401;Missão Velha - CE;2024;56676.0;7908.0;7908.0;0.0;16918.0;1760.0;4220.0;4432.0;73359.0;both;;;;;;left_only
2308500;Mombaça - CE;2003;17865.0;16786.0;16786.0;0.0;39926.0;14230.0;30028.0;21308.0;121972.0;both;Mombaça - CE;75743.0;72574.0;17269.0;23.8;both
2308500;Mombaça - CE;2004;14872.0;16563.0;16563.0;0.0;40525.0;14310.0;30050.0;21455.0;123558.0;both;Mombaça - CE;78381.0;74435.0;15689.0;21.08;both
2308500;Mombaça - CE;2005;7520.0;10130.0;10130.0;0.0;38498.0;14210.0;29750.0;20597.0;118889.0;both;Mombaça - CE;91961.0;87492.0;15404.0;17.61;both
2308500;Mombaça - CE;2006;20147.0;16125.0;16125.0;0.0;38729.0;14920.0;31237.0;20184.0;118228.0;both;Mombaça - CE;105127.0;100000.0;21195.0;21.2;both
2308500;Mombaça - CE;2007;12916.0;16965.0;16965.0;0.0;37090.0;14771.0;30925.0;19174.0;112316.0;both;Mombaça - CE;117666.0;113231.0;26251.0;23.18;both
2308500;Mombaça - CE;2008;20520.0;15512.0;15512.0;0.0;35606.0;14623.0;28903.0;18214.0;106700.0;both;Mombaça - CE;142879.0;137032.0;29624.0;21.62;both
2308500;Mombaça - CE;2009;13303.0;15861.0;15861.0;0.0;35616.0;14476.0;28614.0;17302.0;101365.0;both;Mombaça - CE;141210.0;135489.0;19634.0;14.49;both
2308500;Mombaça - CE;2010;13054.0;14213.0;14213.0;0.0;33835.0;14332.0;28328.0;17130.0;100352.0;both;Mombaça - CE;158758.0;152077.0;24266.0;15.96;both
2308500;Mombaça - CE;2011;21354.0;16342.0;16342.0;0.0;31059.0;14320.0;28300.0;16958.0;99348.0;both;Mombaça - CE;182363.0;174235.0;33560.0;19.26;both
2308500;Mombaça - CE;2012;6730.0;13956.0;13952.0;0.0002866150759529562;30658.0;12900.0;25760.0;16450.0;96868.0;both;Mombaça - CE;177151.0;168169.0;19950.0;11.86;both
2308500;Mombaça - CE;2013;7601.0;9846.0;9846.0;0.0;29921.0;11610.0;23187.0;12982.0;82336.0;both;Mombaça - CE;205153.0;195067.0;20951.0;10.74;both
2308500;Mombaça - CE;2014;6369.0;13091.0;13091.0;0.0;30805.0;8463.0;28830.0;18613.0;100000.0;both;Mombaça - CE;243906.0;231568.0;20484.0;8.85;both
2308500;Mombaça - CE;2015;1887.0;12053.0;12049.0;0.0003318675848336117;31149.0;9855.0;32960.0;20947.0;95000.0;both;Mombaça - CE;258940.0;244822.0;20255.0;8.27;both
2308500;Mombaça - CE;2016;2973.0;12983.0;12979.0;0.00030809520141728;30532.0;10066.0;33368.0;14663.0;94050.0;both;Mombaça - CE;306144.0;290464.0;25654.0;8.83;both
2308500;Mombaça - CE;2017;4078.0;14070.0;14070.0;0.0;31360.0;6358.0;27599.0;12610.0;108467.0;both;Mombaça - CE;318434.0;302546.0;31112.0;10.28;both
2308500;Mombaça - CE;2018;4281.0;14601.0;14601.0;0.0;32928.0;6400.0;27650.0;12862.0;109551.0;both;Mombaça - CE;332608.0;316133.0;27616.0;8.74;both
2308500;Mombaça - CE;2019;9664.0;17193.0;17193.0;0.0;31000.0;6200.0;25000.0;10000.0;105000.0;both;Mombaça - CE;342724.0;322707.0;35158.0;10.89;both
2308500;Mombaça - CE;2020;18518.0;17690.0;17690.0;0.0;32817.0;5000.0;20000.0;5000.0;100000.0;both;Mombaça - CE;413851.0;392256.0;60192.0;15.35;both
2308500;Mombaça - CE;2021;12719.0;21882.0;21882.0;0.0;32517.0;5500.0;20400.0;7000.0;130000.0;both;Mombaça - CE;446847.0;420311.0;74484.0;17.72;both
2308500;Mombaça - CE;2022;38799.0;25600.0;25600.0;0.0;33493.0;5115.0;19380.0;6300.0;136500.0;both;Mombaça - CE;531262.0;;;;both
2308500;Mombaça - CE;2023;13796.0;28228.0;28228.0;0.0;35358.0;4000.0;15000.0;5714.0;142779.0;both;Mombaça - CE;551794.0;;;;both
2308500;Mombaça - CE;2024;15282.0;28429.0;28429.0;0.0;35888.0;3788.0;14295.0;6051.0;149918.0;both;;;;;;left_only
2308609;Monsenhor Tabosa - CE;2003;7936.0;8220.0;8220.0;0.0;13136.0;5096.0;8635.0;5255.0;30617.0;both;Monsenhor Tabosa - CE;31771.0;29290.0;8459.0;28.88;both
2308609;Monsenhor Tabosa - CE;2004;5891.0;8199.0;8199.0;0.0;12938.0;5167.0;8781.0;5175.0;29851.0;both;Monsenhor Tabosa - CE;34892.0;31967.0;6922.0;21.65;both
2308609;Monsenhor Tabosa - CE;2005;3005.0;8342.0;8342.0;0.0;12679.0;5244.0;8956.0;5071.0;29253.0;both;Monsenhor Tabosa - CE;35271.0;32382.0;6192.0;19.12;both
2308609;Monsenhor Tabosa - CE;2006;7427.0;9089.0;9089.0;0.0;12907.0;5317.0;9117.0;5168.0;29806.0;both;Monsenhor Tabosa - CE;41632.0;37796.0;8885.0;23.51;both
2308609;Monsenhor Tabosa - CE;2007;3229.0;9059.0;9059.0;0.0;13100.0;5370.0;9299.0;5218.0;30453.0;both;Monsenhor Tabosa - CE;42531.0;40819.0;7541.0;18.47;both
2308609;Monsenhor Tabosa - CE;2008;9317.0;9009.0;9009.0;0.0;12830.0;5423.0;9397.0;5296.0;30775.0;both;Monsenhor Tabosa - CE;55816.0;54021.0;14370.0;26.6;both
2308609;Monsenhor Tabosa - CE;2009;3013.0;5272.0;5272.0;0.0;12573.0;5477.0;9519.0;5348.0;31205.0;both;Monsenhor Tabosa - CE;55798.0;53930.0;7187.0;13.33;both
2308609;Monsenhor Tabosa - CE;2010;616.0;4831.0;4826.0;0.0010349824052990897;12258.0;5365.0;9328.0;5290.0;30736.0;both;Monsenhor Tabosa - CE;62577.0;59919.0;5812.0;9.7;both
2308609;Monsenhor Tabosa - CE;2011;13374.0;11204.0;11204.0;0.0;12625.0;5418.0;9467.0;5344.0;31196.0;both;Monsenhor Tabosa - CE;89662.0;85737.0;20102.0;23.45;both
2308609;Monsenhor Tabosa - CE;2012;752.0;6039.0;6011.0;0.004636529226693109;14127.0;5336.0;9324.0;5237.0;30571.0;both;Monsenhor Tabosa - CE;75250.0;71720.0;6654.0;9.28;both
2308609;Monsenhor Tabosa - CE;2013;1345.0;5579.0;5579.0;0.0;12927.0;5175.0;9044.0;5160.0;29800.0;both;Monsenhor Tabosa - CE;83661.0;80063.0;7419.0;9.27;both
2308609;Monsenhor Tabosa - CE;2014;2979.0;9735.0;9735.0;0.0;12410.0;5149.0;8998.0;5134.0;29353.0;both;Monsenhor Tabosa - CE;100418.0;96423.0;10452.0;10.84;both
2308609;Monsenhor Tabosa - CE;2015;1374.0;9261.0;9248.0;0.0014037360976136837;12350.0;5231.0;8944.0;5098.0;29646.0;both;Monsenhor Tabosa - CE;106164.0;101676.0;9096.0;8.95;both
2308609;Monsenhor Tabosa - CE;2016;2624.0;9026.0;9013.0;0.001440283625083083;11856.0;5330.0;9033.0;5149.0;30090.0;both;Monsenhor Tabosa - CE;121232.0;115861.0;14455.0;12.48;both
2308609;Monsenhor Tabosa - CE;2017;2026.0;8351.0;8338.0;0.001556699796431582;11440.0;5458.0;9285.0;5200.0;30993.0;both;Monsenhor Tabosa - CE;126566.0;120801.0;10999.0;9.11;both
2308609;Monsenhor Tabosa - CE;2018;6126.0;8507.0;8507.0;0.0;11783.0;5610.0;9554.0;5304.0;31426.0;both;Monsenhor Tabosa - CE;130693.0;125037.0;14627.0;11.7;both
2308609;Monsenhor Tabosa - CE;2019;4908.0;7037.0;7037.0;0.0;12000.0;5865.0;10000.0;5358.0;31960.0;both;Monsenhor Tabosa - CE;141197.0;134331.0;13595.0;10.12;both
2308609;Monsenhor Tabosa - CE;2020;5776.0;7463.0;7463.0;0.0;12240.0;6117.0;10450.0;5430.0;32407.0;both;Monsenhor Tabosa - CE;149162.0;142200.0;18496.0;13.01;both
2308609;Monsenhor Tabosa - CE;2021;3323.0;7188.0;7186.0;0.00027824151363387006;11016.0;6545.0;10972.0;5158.0;33380.0;both;Monsenhor Tabosa - CE;160699.0;151854.0;20111.0;13.24;both
2308609;Monsenhor Tabosa - CE;2022;3642.0;7980.0;7980.0;0.0;10906.0;7069.0;12070.0;4668.0;33046.0;both;Monsenhor Tabosa - CE;179307.0;;;;both
2308609;Monsenhor Tabosa - CE;2023;3355.0;8765.0;8765.0;0.0;10796.0;7563.0;13156.0;4201.0;33475.0;both;Monsenhor Tabosa - CE;210938.0;;;;both
2308609;Monsenhor Tabosa - CE;2024;2324.0;8805.0;8805.0;0.0;11066.0;7865.0;14208.0;3865.0;34312.0;both;;;;;;left_only
2308708;Morada Nova - CE;2003;11909.0;19627.0;19627.0;0.0;46891.0;14658.0;44003.0;10721.0;69506.0;both;Morada Nova - CE;183978.0;171620.0;37635.0;21.93;both
2308708;Morada Nova - CE;2004;8503.0;19660.0;15910.0;0.19074262461851477;47454.0;14877.0;44663.0;10861.0;69711.0;both;Morada Nova - CE;190130.0;178211.0;36042.0;20.22;both
2308708;Morada Nova - CE;2005;8377.0;16815.0;16815.0;0.0;47691.0;15249.0;46003.0;11072.0;71477.0;both;Morada Nova - CE;210908.0;198952.0;35408.0;17.8;both
2308708;Morada Nova - CE;2006;14637.0;20815.0;20815.0;0.0;48168.0;15554.0;47153.0;11392.0;72931.0;both;Morada Nova - CE;238924.0;224208.0;49136.0;21.92;both
2308708;Morada Nova - CE;2007;12147.0;15376.0;15376.0;0.0;53436.0;16121.0;47624.0;10578.0;76779.0;both;Morada Nova - CE;314478.0;296398.0;46174.0;15.58;both
2308708;Morada Nova - CE;2008;14071.0;18667.0;18667.0;0.0;53970.0;16282.0;48815.0;11080.0;78718.0;both;Morada Nova - CE;319842.0;299171.0;67107.0;22.43;both
2308708;Morada Nova - CE;2009;8219.0;21532.0;21532.0;0.0;55211.0;16445.0;49547.0;11398.0;79920.0;both;Morada Nova - CE;326062.0;304689.0;57594.0;18.9;both
2308708;Morada Nova - CE;2010;4315.0;14649.0;14649.0;0.0;60732.0;16609.0;50042.0;11284.0;79121.0;both;Morada Nova - CE;409293.0;382326.0;68822.0;18.0;both
2308708;Morada Nova - CE;2011;18372.0;23487.0;23487.0;0.0;61339.0;16659.0;50342.0;11318.0;78884.0;both;Morada Nova - CE;436830.0;404668.0;68580.0;16.95;both
2308708;Morada Nova - CE;2012;1913.0;11561.0;10311.0;0.1081221347634288;64030.0;16459.0;49688.0;11171.0;77938.0;both;Morada Nova - CE;479291.0;444612.0;78381.0;17.63;both
2308708;Morada Nova - CE;2013;6334.0;19030.0;19030.0;0.0;65500.0;16261.0;49042.0;11037.0;77158.0;both;Morada Nova - CE;629723.0;586287.0;117017.0;19.96;both
2308708;Morada Nova - CE;2014;6374.0;19957.0;19957.0;0.0;70713.0;17200.0;49105.0;26647.0;85158.0;both;Morada Nova - CE;639399.0;586942.0;64722.0;11.03;both
2308708;Morada Nova - CE;2015;3742.0;15986.0;15986.0;0.0;71707.0;27881.0;50578.0;28270.0;95377.0;both;Morada Nova - CE;692613.0;636025.0;76131.0;11.97;both
2308708;Morada Nova - CE;2016;7902.0;14143.0;14143.0;0.0;66100.0;27323.0;49566.0;26050.0;90608.0;both;Morada Nova - CE;753413.0;686464.0;89778.0;13.08;both
2308708;Morada Nova - CE;2017;3940.0;14039.0;14039.0;0.0;64778.0;29678.0;59479.0;29928.0;93559.0;both;Morada Nova - CE;842433.0;768852.0;80132.0;10.42;both
2308708;Morada Nova - CE;2018;6616.0;11625.0;11625.0;0.0;73700.0;30568.0;60668.0;32100.0;92623.0;both;Morada Nova - CE;962455.0;878411.0;84397.0;9.61;both
2308708;Morada Nova - CE;2019;6260.0;11258.0;11258.0;0.0;81350.0;31179.0;61881.0;32742.0;94475.0;both;Morada Nova - CE;1009530.0;917769.0;103090.0;11.23;both
