nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;tipo_rebanho_codigo;tipo_rebanho_nome;valor
N6;Município;2308609;Monsenhor Tabosa - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6117
N6;Município;2308609;Monsenhor Tabosa - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;6545
N6;Município;2308609;Monsenhor Tabosa - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;7069
N6;Município;2308609;Monsenhor Tabosa - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;7563
N6;Município;2308609;Monsenhor Tabosa - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;7865
N6;Município;2308708;Morada Nova - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14658
N6;Município;2308708;Morada Nova - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;14877
N6;Município;2308708;Morada Nova - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;15249
N6;Município;2308708;Morada Nova - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;15554
N6;Município;2308708;Morada Nova - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16121
N6;Município;2308708;Morada Nova - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16282
N6;Município;2308708;Morada Nova - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16445
N6;Município;2308708;Morada Nova - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16609
N6;Município;2308708;Morada Nova - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16659
N6;Município;2308708;Morada Nova - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16459
N6;Município;2308708;Morada Nova - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;16261
N6;Município;2308708;Morada Nova - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;17200
N6;Município;2308708;Morada Nova - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;27881
N6;Município;2308708;Morada Nova - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;27323
N6;Município;2308708;Morada Nova - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;29678
N6;Município;2308708;Morada Nova - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;30568
N6;Município;2308708;Morada Nova - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;31179
N6;Município;2308708;Morada Nova - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;31491
N6;Município;2308708;Morada Nova - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;32436
N6;Município;2308708;Morada Nova - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;31787
N6;Município;2308708;Morada Nova - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;32104
N6;Município;2308708;Morada Nova - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;32425
N6;Município;2308807;Moraújo - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4110
N6;Município;2308807;Moraújo - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4410
N6;Município;2308807;Moraújo - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4650
N6;Município;2308807;Moraújo - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4710
N6;Município;2308807;Moraújo - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4750
N6;Município;2308807;Moraújo - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4845
N6;Município;2308807;Moraújo - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4990
N6;Município;2308807;Moraújo - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4950
N6;Município;2308807;Moraújo - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4974
N6;Município;2308807;Moraújo - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3073
N6;Município;2308807;Moraújo - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3207
N6;Município;2308807;Moraújo - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3311
N6;Município;2308807;Moraújo - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3303
N6;Município;2308807;Moraújo - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2807
N6;Município;2308807;Moraújo - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2860
N6;Município;2308807;Moraújo - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2940
N6;Município;2308807;Moraújo - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2998
N6;Município;2308807;Moraújo - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3200
N6;Município;2308807;Moraújo - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3400
N6;Município;2308807;Moraújo - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3100
N6;Município;2308807;Moraújo - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2800
N6;Município;2308807;Moraújo - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2555
N6;Município;2308906;Morrinhos - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3182
N6;Município;2308906;Morrinhos - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3245
N6;Município;2308906;Morrinhos - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3375
N6;Município;2308906;Morrinhos - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3445
N6;Município;2308906;Morrinhos - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3480
N6;Município;2308906;Morrinhos - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3620
N6;Município;2308906;Morrinhos - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3765
N6;Município;2308906;Morrinhos - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3916
N6;Município;2308906;Morrinhos - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4072
N6;Município;2308906;Morrinhos - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3868
N6;Município;2308906;Morrinhos - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3885
N6;Município;2308906;Morrinhos - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3924
N6;Município;2308906;Morrinhos - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3728
N6;Município;2308906;Morrinhos - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3795
N6;Município;2308906;Morrinhos - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3767
N6;Município;2308906;Morrinhos - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3315
N6;Município;2308906;Morrinhos - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3389
N6;Município;2308906;Morrinhos - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3270
N6;Município;2308906;Morrinhos - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2779
N6;Município;2308906;Morrinhos - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2563
N6;Município;2308906;Morrinhos - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2158
N6;Município;2308906;Morrinhos - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1995
N6;Município;2309003;Mucambo - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1125
N6;Município;2309003;Mucambo - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1148
N6;Município;2309003;Mucambo - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1215
N6;Município;2309003;Mucambo - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1249
N6;Município;2309003;Mucambo - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1275
N6;Município;2309003;Mucambo - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1305
N6;Município;2309003;Mucambo - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1331
N6;Município;2309003;Mucambo - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1359
N6;Município;2309003;Mucambo - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1380
N6;Município;2309003;Mucambo - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1318
N6;Município;2309003;Mucambo - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2622
N6;Município;2309003;Mucambo - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2744
N6;Município;2309003;Mucambo - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2928
N6;Município;2309003;Mucambo - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3426
N6;Município;2309003;Mucambo - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3700
N6;Município;2309003;Mucambo - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3885
N6;Município;2309003;Mucambo - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4286
N6;Município;2309003;Mucambo - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4567
N6;Município;2309003;Mucambo - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3196
N6;Município;2309003;Mucambo - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2870
N6;Município;2309003;Mucambo - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2730
N6;Município;2309003;Mucambo - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2450
N6;Município;2309102;Mulungu - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;79
N6;Município;2309102;Mulungu - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;82
N6;Município;2309102;Mulungu - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;85
N6;Município;2309102;Mulungu - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;88
N6;Município;2309102;Mulungu - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;92
N6;Município;2309102;Mulungu - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;97
N6;Município;2309102;Mulungu - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;103
N6;Município;2309102;Mulungu - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;109
N6;Município;2309102;Mulungu - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;116
N6;Município;2309102;Mulungu - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;114
N6;Município;2309102;Mulungu - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;120
N6;Município;2309102;Mulungu - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;124
N6;Município;2309102;Mulungu - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;128
N6;Município;2309102;Mulungu - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;130
N6;Município;2309102;Mulungu - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;155
N6;Município;2309102;Mulungu - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;580
N6;Município;2309102;Mulungu - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;597
N6;Município;2309102;Mulungu - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;615
N6;Município;2309102;Mulungu - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;507
N6;Município;2309102;Mulungu - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;480
N6;Município;2309102;Mulungu - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;408
N6;Município;2309102;Mulungu - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;250
N6;Município;2309201;Nova Olinda - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;401
N6;Município;2309201;Nova Olinda - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;385
N6;Município;2309201;Nova Olinda - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;399
N6;Município;2309201;Nova Olinda - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;409
N6;Município;2309201;Nova Olinda - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;447
N6;Município;2309201;Nova Olinda - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;469
N6;Município;2309201;Nova Olinda - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;493
N6;Município;2309201;Nova Olinda - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;502
N6;Município;2309201;Nova Olinda - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;537
N6;Município;2309201;Nova Olinda - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;698
N6;Município;2309201;Nova Olinda - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1047
N6;Município;2309201;Nova Olinda - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1259
N6;Município;2309201;Nova Olinda - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1300
N6;Município;2309201;Nova Olinda - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1135
N6;Município;2309201;Nova Olinda - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1200
N6;Município;2309201;Nova Olinda - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1500
N6;Município;2309201;Nova Olinda - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1600
N6;Município;2309201;Nova Olinda - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1680
N6;Município;2309201;Nova Olinda - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1760
N6;Município;2309201;Nova Olinda - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1580
N6;Município;2309201;Nova Olinda - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1640
N6;Município;2309201;Nova Olinda - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2000
N6;Município;2309300;Nova Russas - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4747
N6;Município;2309300;Nova Russas - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4841
N6;Município;2309300;Nova Russas - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4913
N6;Município;2309300;Nova Russas - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4991
N6;Município;2309300;Nova Russas - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5040
N6;Município;2309300;Nova Russas - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5100
N6;Município;2309300;Nova Russas - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5176
N6;Município;2309300;Nova Russas - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5098
N6;Município;2309300;Nova Russas - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5174
N6;Município;2309300;Nova Russas - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5096
N6;Município;2309300;Nova Russas - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5020
N6;Município;2309300;Nova Russas - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4989
N6;Município;2309300;Nova Russas - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5064
N6;Município;2309300;Nova Russas - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5135
N6;Município;2309300;Nova Russas - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5212
N6;Município;2309300;Nova Russas - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5342
N6;Município;2309300;Nova Russas - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5530
N6;Município;2309300;Nova Russas - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5700
N6;Município;2309300;Nova Russas - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5840
N6;Município;2309300;Nova Russas - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5752
N6;Município;2309300;Nova Russas - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5700
N6;Município;2309300;Nova Russas - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5614
N6;Município;2309409;Novo Oriente - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4099
N6;Município;2309409;Novo Oriente - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4176
N6;Município;2309409;Novo Oriente - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4230
N6;Município;2309409;Novo Oriente - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4314
N6;Município;2309409;Novo Oriente - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4365
N6;Município;2309409;Novo Oriente - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4400
N6;Município;2309409;Novo Oriente - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4444
N6;Município;2309409;Novo Oriente - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4350
N6;Município;2309409;Novo Oriente - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4393
N6;Município;2309409;Novo Oriente - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4349
N6;Município;2309409;Novo Oriente - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4283
N6;Município;2309409;Novo Oriente - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4257
N6;Município;2309409;Novo Oriente - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4300
N6;Município;2309409;Novo Oriente - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4382
N6;Município;2309409;Novo Oriente - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4513
N6;Município;2309409;Novo Oriente - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4662
N6;Município;2309409;Novo Oriente - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4802
N6;Município;2309409;Novo Oriente - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4898
N6;Município;2309409;Novo Oriente - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;4970
N6;Município;2309409;Novo Oriente - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5020
N6;Município;2309409;Novo Oriente - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5095
N6;Município;2309409;Novo Oriente - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;5126
N6;Município;2309458;Ocara - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1564
N6;Município;2309458;Ocara - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1578
N6;Município;2309458;Ocara - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1578
N6;Município;2309458;Ocara - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1581
N6;Município;2309458;Ocara - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1583
N6;Município;2309458;Ocara - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1588
N6;Município;2309458;Ocara - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1596
N6;Município;2309458;Ocara - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1605
N6;Município;2309458;Ocara - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1616
N6;Município;2309458;Ocara - CE;2012;2012;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1551
N6;Município;2309458;Ocara - CE;2013;2013;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1559
N6;Município;2309458;Ocara - CE;2014;2014;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1683
N6;Município;2309458;Ocara - CE;2015;2015;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1811
N6;Município;2309458;Ocara - CE;2016;2016;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1878
N6;Município;2309458;Ocara - CE;2017;2017;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2559
N6;Município;2309458;Ocara - CE;2018;2018;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1080
N6;Município;2309458;Ocara - CE;2019;2019;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1134
N6;Município;2309458;Ocara - CE;2020;2020;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1168
N6;Município;2309458;Ocara - CE;2021;2021;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1156
N6;Município;2309458;Ocara - CE;2022;2022;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;1080
N6;Município;2309458;Ocara - CE;2023;2023;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;940
N6;Município;2309458;Ocara - CE;2024;2024;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;752
N6;Município;2309508;Orós - CE;2003;2003;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2560
N6;Município;2309508;Orós - CE;2004;2004;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2765
N6;Município;2309508;Orós - CE;2005;2005;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;2931
N6;Município;2309508;Orós - CE;2006;2006;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3077
N6;Município;2309508;Orós - CE;2007;2007;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3184
N6;Município;2309508;Orós - CE;2008;2008;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3280
N6;Município;2309508;Orós - CE;2009;2009;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3362
N6;Município;2309508;Orós - CE;2010;2010;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3412
N6;Município;2309508;Orós - CE;2011;2011;105;Efetivo dos rebanhos;Cabeças;2681;Caprino;3460
