nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,produto_codigo,produto_nome,valor,valor_is_inibido
N6,Município,2309458,Ocara - CE,2005,2005,216,Área colhida,Hectares,40112,Feijão (em grão),4520.0,0
N6,Município,2309458,Ocara - CE,2006,2006,216,Área colhida,Hectares,40112,Feijão (em grão),4522.0,0
N6,Município,2309458,Ocara - CE,2007,2007,216,Área colhida,Hectares,40112,Feijão (em grão),4885.0,0
N6,Município,2309458,Ocara - CE,2008,2008,216,Área colhida,Hectares,40112,Feijão (em grão),5153.0,0
N6,Município,2309458,Ocara - CE,2009,2009,216,Área colhida,Hectares,40112,Feijão (em grão),5971.0,0
N6,Município,2309458,Ocara - CE,2010,2010,216,Área colhida,Hectares,40112,Feijão (em grão),3611.0,0
N6,Município,2309458,Ocara - CE,2011,2011,216,Área colhida,Hectares,40112,Feijão (em grão),6270.0,0
N6,Município,2309458,Ocara - CE,2012,2012,216,Área colhida,Hectares,40112,Feijão (em grão),4074.0,0
N6,Município,2309458,Ocara - CE,2013,2013,216,Área colhida,Hectares,40112,Feijão (em grão),4416.0,0
N6,Município,2309458,Ocara - CE,2014,2014,216,Área colhida,Hectares,40112,Feijão (em grão),5521.0,0
N6,Município,2309458,Ocara - CE,2015,2015,216,Área colhida,Hectares,40112,Feijão (em grão),3426.0,0
N6,Município,2309458,Ocara - CE,2016,2016,216,Área colhida,Hectares,40112,Feijão (em grão),3420.0,0
N6,Município,2309458,Ocara - CE,2017,2017,216,Área colhida,Hectares,40112,Feijão (em grão),6078.0,0
N6,Município,2309458,Ocara - CE,2018,2018,216,Área colhida,Hectares,40112,Feijão (em grão),6028.0,0
N6,Município,2309458,Ocara - CE,2019,2019,216,Área colhida,Hectares,40112,Feijão (em grão),5900.0,0
N6,Município,2309458,Ocara - CE,2020,2020,216,Área colhida,Hectares,40112,Feijão (em grão),5936.0,0
N6,Município,2309458,Ocara - CE,2021,2021,216,Área colhida,Hectares,40112,Feijão (em grão),6200.0,0
N6,Município,2309458,Ocara - CE,2022,2022,216,Área colhida,Hectares,40112,Feijão (em grão),8401.0,0
N6,Município,2309458,Ocara - CE,2023,2023,216,Área colhida,Hectares,40112,Feijão (em grão),9250.0,0
N6,Município,2309458,Ocara - CE,2024,2024,216,Área colhida,Hectares,40112,Feijão (em grão),9850.0,0
N6,Município,2309508,Orós - CE,2003,2003,216,Área colhida,Hectares,40112,Feijão (em grão),1040.0,0
N6,Município,2309508,Orós - CE,2004,2004,216,Área colhida,Hectares,40112,Feijão (em grão),1072.0,0
N6,Município,2309508,Orós - CE,2005,2005,216,Área colhida,Hectares,40112,Feijão (em grão),1080.0,0
N6,Município,2309508,Orós - CE,2006,2006,216,Área colhida,Hectares,40112,Feijão (em grão),1100.0,0
N6,Município,2309508,Orós - CE,2007,2007,216,Área colhida,Hectares,40112,Feijão (em grão),1180.0,0
N6,Município,2309508,Orós - CE,2008,2008,216,Área colhida,Hectares,40112,Feijão (em grão),1355.0,0
N6,Município,2309508,Orós - CE,2009,2009,216,Área colhida,Hectares,40112,Feijão (em grão),1518.0,0
N6,Município,2309508,Orós - CE,2010,2010,216,Área colhida,Hectares,40112,Feijão (em grão),1219.0,0
N6,Município,2309508,Orós - CE,2011,2011,216,Área colhida,Hectares,40112,Feijão (em grão),971.0,0
N6,Município,2309508,Orós - CE,2012,2012,216,Área colhida,Hectares,40112,Feijão (em grão),922.0,0
N6,Município,2309508,Orós - CE,2013,2013,216,Área colhida,Hectares,40112,Feijão (em grão),694.0,0
N6,Município,2309508,Orós - CE,2014,2014,216,Área colhida,Hectares,40112,Feijão (em grão),785.0,0
N6,Município,2309508,Orós - CE,2015,2015,216,Área colhida,Hectares,40112,Feijão (em grão),430.0,0
N6,Município,2309508,Orós - CE,2016,2016,216,Área colhida,Hectares,40112,Feijão (em grão),500.0,0
N6,Município,2309508,Orós - CE,2017,2017,216,Área colhida,Hectares,40112,Feijão (em grão),445.0,0
N6,Município,2309508,Orós - CE,2018,2018,216,Área colhida,Hectares,40112,Feijão (em grão),520.0,0
N6,Município,2309508,Orós - CE,2019,2019,216,Área colhida,Hectares,40112,Feijão (em grão),410.0,0
N6,Município,2309508,Orós - CE,2020,2020,216,Área colhida,Hectares,40112,Feijão (em grão),475.0,0
N6,Município,2309508,Orós - CE,2021,2021,216,Área colhida,Hectares,40112,Feijão (em grão),514.0,0
N6,Município,2309508,Orós - CE,2022,2022,216,Área colhida,Hectares,40112,Feijão (em grão),308.0,0
N6,Município,2309508,Orós - CE,2023,2023,216,Área colhida,Hectares,40112,Feijão (em grão),460.0,0
N6,Município,2309508,Orós - CE,2024,2024,216,Área colhida,Hectares,40112,Feijão (em grão),320.0,0
N6,Município,2309607,Pacajus - CE,2003,2003,216,Área colhida,Hectares,40112,Feijão (em grão),1285.0,0
N6,Município,2309607,Pacajus - CE,2004,2004,216,Área colhida,Hectares,40112,Feijão (em grão),1310.0,0
N6,Município,2309607,Pacajus - CE,2005,2005,216,Área colhida,Hectares,40112,Feijão (em grão),1336.0,0
N6,Município,2309607,Pacajus - CE,2006,2006,216,Área colhida,Hectares,40112,Feijão (em grão),1550.0,0
N6,Município,2309607,Pacajus - CE,2007,2007,216,Área colhida,Hectares,40112,Feijão (em grão),1440.0,0
N6,Município,2309607,Pacajus - CE,2008,2008,216,Área colhida,Hectares,40112,Feijão (em grão),1440.0,0
N6,Município,2309607,Pacajus - CE,2009,2009,216,Área colhida,Hectares,40112,Feijão (em grão),1460.0,0
N6,Município,2309607,Pacajus - CE,2010,2010,216,Área colhida,Hectares,40112,Feijão (em grão),432.0,0
N6,Município,2309607,Pacajus - CE,2011,2011,216,Área colhida,Hectares,40112,Feijão (em grão),1595.0,0
N6,Município,2309607,Pacajus - CE,2012,2012,216,Área colhida,Hectares,40112,Feijão (em grão),1600.0,0
N6,Município,2309607,Pacajus - CE,2013,2013,216,Área colhida,Hectares,40112,Feijão (em grão),900.0,0
N6,Município,2309607,Pacajus - CE,2014,2014,216,Área colhida,Hectares,40112,Feijão (em grão),1010.0,0
N6,Município,2309607,Pacajus - CE,2015,2015,216,Área colhida,Hectares,40112,Feijão (em grão),1010.0,0
N6,Município,2309607,Pacajus - CE,2016,2016,216,Área colhida,Hectares,40112,Feijão (em grão),828.0,0
N6,Município,2309607,Pacajus - CE,2017,2017,216,Área colhida,Hectares,40112,Feijão (em grão),1030.0,0
N6,Município,2309607,Pacajus - CE,2018,2018,216,Área colhida,Hectares,40112,Feijão (em grão),1200.0,0
N6,Município,2309607,Pacajus - CE,2019,2019,216,Área colhida,Hectares,40112,Feijão (em grão),1250.0,0
N6,Município,2309607,Pacajus - CE,2020,2020,216,Área colhida,Hectares,40112,Feijão (em grão),1300.0,0
N6,Município,2309607,Pacajus - CE,2021,2021,216,Área colhida,Hectares,40112,Feijão (em grão),680.0,0
N6,Município,2309607,Pacajus - CE,2022,2022,216,Área colhida,Hectares,40112,Feijão (em grão),338.0,0
N6,Município,2309607,Pacajus - CE,2023,2023,216,Área colhida,Hectares,40112,Feijão (em grão),90.0,0
N6,Município,2309607,Pacajus - CE,2024,2024,216,Área colhida,Hectares,40112,Feijão (em grão),235.0,0
N6,Município,2309706,Pacatuba - CE,2003,2003,216,Área colhida,Hectares,40112,Feijão (em grão),616.0,0
N6,Município,2309706,Pacatuba - CE,2004,2004,216,Área colhida,Hectares,40112,Feijão (em grão),269.0,0
N6,Município,2309706,Pacatuba - CE,2005,2005,216,Área colhida,Hectares,40112,Feijão (em grão),278.0,0
N6,Município,2309706,Pacatuba - CE,2006,2006,216,Área colhida,Hectares,40112,Feijão (em grão),276.0,0
N6,Município,2309706,Pacatuba - CE,2007,2007,216,Área colhida,Hectares,40112,Feijão (em grão),294.0,0
N6,Município,2309706,Pacatuba - CE,2008,2008,216,Área colhida,Hectares,40112,Feijão (em grão),282.0,0
N6,Município,2309706,Pacatuba - CE,2009,2009,216,Área colhida,Hectares,40112,Feijão (em grão),215.0,0
N6,Município,2309706,Pacatuba - CE,2010,2010,216,Área colhida,Hectares,40112,Feijão (em grão),280.0,0
N6,Município,2309706,Pacatuba - CE,2011,2011,216,Área colhida,Hectares,40112,Feijão (em grão),447.0,0
N6,Município,2309706,Pacatuba - CE,2012,2012,216,Área colhida,Hectares,40112,Feijão (em grão),506.0,0
N6,Município,2309706,Pacatuba - CE,2013,2013,216,Área colhida,Hectares,40112,Feijão (em grão),428.0,0
N6,Município,2309706,Pacatuba - CE,2014,2014,216,Área colhida,Hectares,40112,Feijão (em grão),62.0,0
N6,Município,2309706,Pacatuba - CE,2015,2015,216,Área colhida,Hectares,40112,Feijão (em grão),190.0,0
N6,Município,2309706,Pacatuba - CE,2016,2016,216,Área colhida,Hectares,40112,Feijão (em grão),372.0,0
N6,Município,2309706,Pacatuba - CE,2017,2017,216,Área colhida,Hectares,40112,Feijão (em grão),370.0,0
N6,Município,2309706,Pacatuba - CE,2018,2018,216,Área colhida,Hectares,40112,Feijão (em grão),121.0,0
N6,Município,2309706,Pacatuba - CE,2019,2019,216,Área colhida,Hectares,40112,Feijão (em grão),260.0,0
N6,Município,2309706,Pacatuba - CE,2020,2020,216,Área colhida,Hectares,40112,Feijão (em grão),125.0,0
N6,Município,2309706,Pacatuba - CE,2021,2021,216,Área colhida,Hectares,40112,Feijão (em grão),65.0,0
N6,Município,2309706,Pacatuba - CE,2022,2022,216,Área colhida,Hectares,40112,Feijão (em grão),100.0,0
N6,Município,2309706,Pacatuba - CE,2023,2023,216,Área colhida,Hectares,40112,Feijão (em grão),90.0,0
N6,Município,2309706,Pacatuba - CE,2024,2024,216,Área colhida,Hectares,40112,Feijão (em grão),70.0,0
N6,Município,2309805,Pacoti - CE,2003,2003,216,Área colhida,Hectares,40112,Feijão (em grão),150.0,0
N6,Município,2309805,Pacoti - CE,2004,2004,216,Área colhida,Hectares,40112,Feijão (em grão),154.0,0
N6,Município,2309805,Pacoti - CE,2005,2005,216,Área colhida,Hectares,40112,Feijão (em grão),154.0,0
N6,Município,2309805,Pacoti - CE,2006,2006,216,Área colhida,Hectares,40112,Feijão (em grão),158.0,0
N6,Município,2309805,Pacoti - CE,2007,2007,216,Área colhida,Hectares,40112,Feijão (em grão),130.0,0
N6,Município,2309805,Pacoti - CE,2008,2008,216,Área colhida,Hectares,40112,Feijão (em grão),165.0,0
N6,Município,2309805,Pacoti - CE,2009,2009,216,Área colhida,Hectares,40112,Feijão (em grão),231.0,0
N6,Município,2309805,Pacoti - CE,2010,2010,216,Área colhida,Hectares,40112,Feijão (em grão),502.0,0
N6,Município,2309805,Pacoti - CE,2011,2011,216,Área colhida,Hectares,40112,Feijão (em grão),242.0,0
N6,Município,2309805,Pacoti - CE,2012,2012,216,Área colhida,Hectares,40112,Feijão (em grão),163.0,0
N6,Município,2309805,Pacoti - CE,2013,2013,216,Área colhida,Hectares,40112,Feijão (em grão),95.0,0
N6,Município,2309805,Pacoti - CE,2014,2014,216,Área colhida,Hectares,40112,Feijão (em grão),160.0,0
N6,Município,2309805,Pacoti - CE,2015,2015,216,Área colhida,Hectares,40112,Feijão (em grão),264.0,0
N6,Município,2309805,Pacoti - CE,2016,2016,216,Área colhida,Hectares,40112,Feijão (em grão),183.0,0
N6,Município,2309805,Pacoti - CE,2017,2017,216,Área colhida,Hectares,40112,Feijão (em grão),195.0,0
N6,Município,2309805,Pacoti - CE,2018,2018,216,Área colhida,Hectares,40112,Feijão (em grão),215.0,0
N6,Município,2309805,Pacoti - CE,2019,2019,216,Área colhida,Hectares,40112,Feijão (em grão),65.0,0
N6,Município,2309805,Pacoti - CE,2020,2020,216,Área colhida,Hectares,40112,Feijão (em grão),85.0,0
N6,Município,2309805,Pacoti - CE,2021,2021,216,Área colhida,Hectares,40112,Feijão (em grão),77.0,0
N6,Município,2309805,Pacoti - CE,2022,2022,216,Área colhida,Hectares,40112,Feijão (em grão),65.0,0
N6,Município,2309805,Pacoti - CE,2023,2023,216,Área colhida,Hectares,40112,Feijão (em grão),51.0,0
N6,Município,2309805,Pacoti - CE,2024,2024,216,Área colhida,Hectares,40112,Feijão (em grão),50.0,0
N6,Município,2309904,Pacujá - CE,2003,2003,216,Área colhida,Hectares,40112,Feijão (em grão),1040.0,0
N6,Município,2309904,Pacujá - CE,2004,2004,216,Área colhida,Hectares,40112,Feijão (em grão),1100.0,0
